ref_num,area,city,district,Mukatat,piece_num,date,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
16549392,منطقة مكة المكرمة,جده,الاجواد,373/ج/س,14,3/28/2022,سكني,شقة,1,12625,91.07,138.6296
16580065,منطقة مكة المكرمة,جده,الريان,377/ج/س,2/3,3/28/2022,زراعي,شقة,1,369000,104.93,3516.6301
16582183,منطقة مكة المكرمة,جده,الريان,377/ج/س,4/2,3/28/2022,زراعي,شقة,1,320000,93.67,3416.2485
16574946,منطقة مكة المكرمة,جده,السلامة,3/63/1/ع,7,3/28/2022,سكني,شقة,1,414000,156.92,2638.287
16575944,منطقة مكة المكرمة,جده,الصوارى,424/ج/س,1/1,3/28/2022,زراعي,شقة,1,838000,232.85,3598.8834
16573204,منطقة مكة المكرمة,جده,الصوارى,424/ج/س,2/أ,3/28/2022,زراعي,شقة,1,775000,212.84,3641.2328
16581994,منطقة مكة المكرمة,جده,المروة,335/ج/س,15,3/28/2022,سكني,شقة,1,380000,103.21,3681.8137
16552736,منطقة مكة المكرمة,جده,المروة,337/ج/س,6,3/28/2022,سكني,شقة,1,465000,157.36,2955.0076
16574663,منطقة مكة المكرمة,جده,النزهة,3/534/ع,1/ح1,3/28/2022,زراعي,شقة,1,930000,209.25,4444.4444
16581439,منطقة مكة المكرمة,جده,الواحة,391/ج/س,1/1,3/28/2022,زراعي,شقة,1,370000,128.0,2890.625
16582725,منطقة مكة المكرمة,جده,الواحة,391/ج/س,1/2,3/28/2022,سكني,شقة,1,10000,112.13,89.1821
16576516,منطقة مكة المكرمة,جده,الواحة,588/ج/س,1/1,3/28/2022,زراعي,شقة,1,770000,202.82,3796.4697
16583845,منطقة مكة المكرمة,جده,الواحة,588/ج/س,4/1,3/28/2022,زراعي,شقة,1,390000,99.79,3908.2072
16583287,منطقة مكة المكرمة,جده,مريخ,433/ج/س,12,3/28/2022,سكني,شقة,1,300000,87.47,3429.7473
16555784,منطقة مكة المكرمة,جده,مريخ,433/ج/س,4,3/28/2022,سكني,شقة,1,340000,103.25,3292.9782
16583464,منطقة مكة المكرمة,جده,مريخ,433/ج/س,8,3/28/2022,سكني,شقة,1,300000,112.19,2674.0351
16574327,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,أخرى,1,3/28/2022,سكني,شقة,1,700000,142.93,4897.5022
16570799,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,أخرى,4,3/28/2022,سكني,شقة,1,700000,148.6,4710.6325
16579173,منطقة مكة المكرمة,مكة المكرمة,المحمديه,1/7/85,2/1,3/28/2022,زراعي,شقة,1,427000,106.28,4017.6891
16560953,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش,1/7/79,1971/11,3/28/2022,سكني,شقة,1,400000,124.68,3208.213
16557608,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش النموذجى,1/7/78/ب,22/2,3/28/2022,سكني,شقة,1,563000,196.78,2861.0631
16572275,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش النموذجى,1/7/78/د,1/1,3/28/2022,زراعي,شقة,1,760000,218.5,3478.2608
16579042,منطقة مكة المكرمة,مكة المكرمة,مخطط المسفلة الواقع فى جزئى 10 و11,1/7/75,1/أ,3/28/2022,زراعي,شقة,1,520000,159.3,3264.2812
16555908,منطقة مكة المكرمة,مكة المكرمة,مخطط ولى العهد 1,1/7/104,2/2,3/28/2022,زراعي,شقة,1,670000,192.47,3481.0619
16573419,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/1,3/28/2022,زراعي,شقة,1,160000,82.34,1943.1624
16574502,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/أ,3/28/2022,زراعي,شقة,1,224000,93.86,2386.5331
16571446,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/3,3/28/2022,زراعي,شقة,1,332000,100.55,3301.8398
16574632,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/4,3/28/2022,زراعي,شقة,1,212625,103.05,2063.3187
16574362,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/6,3/28/2022,زراعي,شقة,1,433000,122.53,3533.8284
16572679,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/أ,3/28/2022,زراعي,شقة,1,179552,82.29,2181.9419
16575694,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/5,3/28/2022,زراعي,شقة,1,266681,117.35,2272.5266
16533371,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,4/أ,3/28/2022,زراعي,شقة,1,200000,95.04,2104.3771
16573776,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,26/396/ع/1416,2268,3/28/2022,زراعي,شقة,1,650000,172.755,3762.5539
16572022,منطقة المدينة المنورة,المدينة المنورة,الحرة الشرقية القبلية,630/ت/1414,2,3/28/2022,سكني,شقة,1,500000,172.75,2894.356
16583715,منطقة المدينة المنورة,المدينة المنورة,شوران فى منطقة الهجرة مخطط حمد عبدالله المحيسن,م/م/1052/1432,2/1,3/28/2022,زراعي,شقة,1,835000,258.78,3226.679
16578862,منطقة المدينة المنورة,المدينة المنورة,مذينب منطقة ميطان,م/م/1049/1437,2/1,3/28/2022,زراعي,شقة,1,781575,215.96,3619.0729
16577963,منطقة القصيم,بريده,أخرى,أخرى,1,3/28/2022,زراعي,أرض زراعية,1,1000000,64175.0,15.5823
16516730,منطقة القصيم,بريده,الريان,290/2/ق,1,3/28/2022,سكني,شقة,1,180000,238.1,755.9848
16571306,منطقة القصيم,بريده,الزرقاء,ق/ب/472,1,3/28/2022,سكني,شقة,1,300000,181.85,1649.7113
16573270,منطقة القصيم,بريده,شمال بريده,أخرى,بدون,3/28/2022,زراعي,أرض زراعية,1,500000,9898.0,50.5152
16574727,المنطقة الشرقية,الاحساء,أخرى,أخرى,بدون,3/28/2022,زراعي,أرض زراعية,1,400000,457.52,874.2787
16579874,المنطقة الشرقية,الجبيل,ضاحية الملك فهد,7/199,1/ح1,3/28/2022,زراعي,شقة,1,480000,162.9,2946.593
16576637,المنطقة الشرقية,الخبر,الظهران,ش د 1135,1/4,3/28/2022,زراعي,شقة,1,770000,168.04,4582.2423
16576163,المنطقة الشرقية,الخبر,الظهران,ش د 1135,2/2,3/28/2022,زراعي,شقة,1,760000,172.1,4416.0371
16576574,المنطقة الشرقية,الخبر,الظهران,ش د 1135,6/1,3/28/2022,زراعي,شقة,1,570000,126.4,4509.4936
16576714,المنطقة الشرقية,الخبر,الظهران,ش د 1135,6/4,3/28/2022,زراعي,شقة,1,575000,126.4,4549.0506
16578614,المنطقة الشرقية,الخبر,العزيزية,54/2,1/1,3/28/2022,زراعي,شقة,1,760000,194.23,3912.8867
16573342,المنطقة الشرقية,الخبر,حي/أخرى,أخرى,53,3/28/2022,سكني,شقة,1,430000,86.55,4968.2264
16574142,المنطقة الشرقية,الخبر,حي/أخرى,أخرى,54,3/28/2022,سكني,شقة,1,450000,96.51,4662.7292
16571328,المنطقة الشرقية,الدمام,احد,71/1,2,3/28/2022,سكني,شقة,1,550000,230.0,2391.3043
16578854,المنطقة الشرقية,الدمام,حي/أخرى,113/1,109,3/28/2022,سكني,شقة,1,1000000,225.35,4437.5416
16580365,المنطقة الشرقية,الدمام,الجوهرة,809/1,6,3/28/2022,سكني,شقة,1,400000,156.25,2560.0
16582887,المنطقة الشرقية,الدمام,الشعلة,ش د 1236,2/أ,3/28/2022,زراعي,شقة,1,560000,176.17,3178.7478
16579168,المنطقة الشرقية,الدمام,الفيحاء,798/1,2/2,3/28/2022,زراعي,شقة,1,610850,202.53,3016.0963
16580099,المنطقة الشرقية,الدمام,النور,1310/ش د,1/2,3/28/2022,زراعي,شقة,1,600000,178.53,3360.7797
16579319,المنطقة الشرقية,الدمام,النور,668/1,2/3,3/28/2022,زراعي,شقة,1,493000,185.47,2658.1118
16583640,المنطقة الشرقية,الدمام,النور,742/ش.د,1/1,3/28/2022,زراعي,شقة,1,570000,222.25,2564.6794
16579194,المنطقة الشرقية,الدمام,النور,742/ش.د,1/2,3/28/2022,زراعي,شقة,1,720000,222.25,3239.595
16579407,المنطقة الشرقية,الدمام,النور,742/ش.د,1/2,3/28/2022,زراعي,شقة,1,560000,206.27,2714.8882
16515747,المنطقة الشرقية,الدمام,ش د  1305,2,1/أ,3/28/2022,زراعي,شقة,1,625676,168.26,3718.507
16578763,المنطقة الشرقية,الدمام,ضاحية الملك فهد,294/1,8862,3/28/2022,زراعي,شقة,1,982800,320.69,3064.6418
16571227,المنطقة الشرقية,القطيف,حي/أخرى,3/671,719/6,3/28/2022,سكني,شقة,1,450000,150.65,2987.056
16574583,منطقة عسير,ابها,الهيام شمال العرين,1013/1424هـ/ع/1,1/1,3/28/2022,زراعي,شقة,1,700000,266.41,2627.5289
16578464,منطقة عسير,ابها,حي/أخرى,1209/1428/ع/1,123/1,3/28/2022,سكني,شقة,1,556990,240.28,2318.0872
16584020,منطقة عسير,ابها,حي/أخرى,1209/1428/ع/1,123/1,3/28/2022,سكني,شقة,1,350000,240.28,1456.6339
16567652,منطقة عسير,احد رفيده,النهضة,71/1412,1/أ,3/28/2022,زراعي,شقة,1,487000,203.66,2391.2403
16572376,منطقة عسير,بيشه,حي/أخرى,أخرى,ب,3/28/2022,سكني,شقة,1,50000,709.5,70.4721
16574517,منطقة عسير,خميس مشيط,حي/أخرى,469/1419/ع/2,2,3/28/2022,سكني,شقة,1,400000,209.35,1910.6759
16575577,منطقة حائل,حائل,الياسمين,999,3008,3/28/2022,زراعي,شقة,1,990000,445.67,2221.3745
16590552,منطقة الرياض,الافلاج,حي/أخرى,6119,8/1,3/29/2022,زراعي,أرض زراعية,1,110000,50000.0,2.2
16592832,منطقة الرياض,الخرج,أخرى,أخرى,161,3/29/2022,زراعي,أرض زراعية,1,500000,50000.0,10.0
16584157,منطقة الرياض,الرياض,الحمراء,2964,69/3,3/29/2022,سكني,شقة,1,500000,134.77,3710.0244
16585835,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,8/175,3/29/2022,سكني,شقة,1,234000,136.13,1718.9451
16586406,منطقة الرياض,الرياض,الدار البيضاء,3512,1/1,3/29/2022,زراعي,شقة,1,525000,170.51,3078.9982
16597613,منطقة الرياض,الرياض,المغرزات,1637/س,43/3,3/29/2022,سكني,شقة,1,750000,180.77,4148.9185
16589543,منطقة الرياض,الرياض,بدر,2003/هـ,133/11,3/29/2022,سكني,شقة,1,200000,99.34,2013.2876
16594741,منطقة الرياض,الرياض,لبن,2351,74/41,3/29/2022,سكني,شقة,1,323000,107.95,2992.1259
16587264,منطقة الرياض,المزاحميه,أخرى,أخرى,107,3/29/2022,زراعي,أرض زراعية,1,950000,10000.0,95.0
16590406,منطقة الرياض,المزاحميه,أخرى,أخرى,12,3/29/2022,زراعي,أرض زراعية,1,533875,85980.27,6.2092
16590957,منطقة الرياض,المزاحميه,أخرى,أخرى,127,3/29/2022,زراعي,أرض زراعية,1,425000,10000.0,42.5
16596860,منطقة الرياض,المزاحميه,أخرى,أخرى,132,3/29/2022,زراعي,أرض زراعية,1,100000,10000.0,10.0
16595123,منطقة الرياض,المزاحميه,أخرى,أخرى,199,3/29/2022,زراعي,أرض زراعية,1,1905000,9525.0,200.0
16590261,منطقة الرياض,المزاحميه,أخرى,أخرى,2,3/29/2022,زراعي,أرض زراعية,1,400290,64466.403,6.2092
16589976,منطقة الرياض,المزاحميه,أخرى,أخرى,3,3/29/2022,زراعي,أرض زراعية,1,407648,65651.495,6.2092
16597305,منطقة الرياض,المزاحميه,أخرى,أخرى,5,3/29/2022,زراعي,أرض زراعية,1,220000,10000.0,22.0
16597292,منطقة الرياض,المزاحميه,أخرى,أخرى,56,3/29/2022,زراعي,أرض زراعية,1,150000,10000.0,15.0
16590159,منطقة الرياض,المزاحميه,أخرى,أخرى,6,3/29/2022,زراعي,أرض زراعية,1,408188,65738.39,6.2092
16596923,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,20,3/29/2022,زراعي,أرض زراعية,1,400000,3000.0,133.3333
16586852,منطقة الرياض,المزاحميه,الربيع الاول,أخرى,493,3/29/2022,زراعي,أرض زراعية,1,80000,4000.0,20.0
16586947,منطقة الرياض,المزاحميه,الربيع الاول,أخرى,494,3/29/2022,زراعي,أرض زراعية,1,260000,4000.0,65.0
16587073,منطقة الرياض,المزاحميه,الربيع الاول,أخرى,495,3/29/2022,زراعي,أرض زراعية,1,260000,4000.0,65.0
16589883,منطقة الرياض,المزاحميه,الربيع الثانى,أخرى,3220,3/29/2022,زراعي,أرض زراعية,1,150000,2111.0,71.0563
16591410,منطقة الرياض,المزاحميه,شمال الجلة,602,92,3/29/2022,زراعي,أرض زراعية,1,205000,10000.0,20.5
16592727,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,19,3/29/2022,زراعي,أرض زراعية,1,1100000,6325.0,173.913
16597029,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,20,3/29/2022,زراعي,أرض زراعية,1,950000,7000.0,135.7142
16589049,منطقة الرياض,شقراء,حي/أخرى,أخرى,1,3/29/2022,زراعي,أرض زراعية,1,10000,50325.0,0.1987
16589488,منطقة الرياض,شقراء,حي/أخرى,أخرى,2,3/29/2022,زراعي,أرض زراعية,1,10000,50350.0,0.1986
16588857,منطقة الرياض,شقراء,حي/أخرى,أخرى,3,3/29/2022,زراعي,أرض زراعية,1,10000,50151.0,0.1993
16588589,منطقة الرياض,شقراء,حي/أخرى,أخرى,4,3/29/2022,زراعي,أرض زراعية,1,10000,50700.0,0.1972
16589355,منطقة الرياض,شقراء,حي/أخرى,أخرى,5,3/29/2022,زراعي,أرض زراعية,1,10000,53200.0,0.1879
16592328,منطقة الرياض,ضرماء,السيبانى,أخرى,310,3/29/2022,زراعي,أرض زراعية,1,2400000,22000.0,109.0909
16587656,منطقة الرياض,عفيف,أخرى,أخرى,10,3/29/2022,زراعي,أرض زراعية,1,75000,50000.0,1.5
16590393,منطقة مكة المكرمة,الطائف,الوسام,649/س/1420هـ,3390,3/29/2022,زراعي,شقة,1,1000000,467.13,2140.7317
16596896,منطقة مكة المكرمة,جده,الربوه,3/471/ع,2/3,3/29/2022,زراعي,شقة,1,660000,148.4,4447.4393
16595825,منطقة مكة المكرمة,جده,الريان,260/ب,1/3,3/29/2022,زراعي,شقة,1,775000,233.25,3322.6152
16596737,منطقة مكة المكرمة,جده,الريان,416/ج/س,2/أ,3/29/2022,زراعي,شقة,1,650000,176.75,3677.5106
16597277,منطقة مكة المكرمة,جده,الصفا,المنح رقم 8,3/3,3/29/2022,زراعي,شقة,1,720000,205.46,3504.3317
16595613,منطقة مكة المكرمة,جده,المروة,337/ج/س,10/أ,3/29/2022,سكني,شقة,1,345000,115.45,2988.3066
16596442,منطقة مكة المكرمة,جده,المنار,384/ج/س,16/125,3/29/2022,سكني,شقة,1,580000,119.62,4848.6875
16596672,منطقة مكة المكرمة,جده,الواحة,391/ج/س,17/209/ب/1,3/29/2022,سكني,شقة,1,300000,86.3,3476.2456
16596697,منطقة مكة المكرمة,جده,الواحة,391/ج/س,18/209/ب/1,3/29/2022,سكني,شقة,1,300000,83.01,3614.0224
16593953,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/أ,3/29/2022,زراعي,شقة,1,540000,193.58,2789.5443
16597306,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/أ,3/29/2022,زراعي,شقة,1,600000,163.61,3667.2575
16593709,منطقة مكة المكرمة,جده,بنى مالك,426/ج/س,1/ح1,3/29/2022,زراعي,شقة,1,400000,216.13,1850.7379
16593567,منطقة مكة المكرمة,جده,بنى مالك,426/ج/س,2/ح1,3/29/2022,زراعي,شقة,1,400000,216.13,1850.7379
16597513,منطقة مكة المكرمة,جده,مريخ,433/ج/س,16,3/29/2022,سكني,شقة,1,280000,101.34,2762.9761
16595951,منطقة مكة المكرمة,جده,مريخ,433/ج/س,3/3,3/29/2022,زراعي,شقة,1,650000,180.26,3605.9025
16596677,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/7/75,4/1,3/29/2022,زراعي,شقة,1,650000,167.08,3890.3519
16576169,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/1,3/29/2022,زراعي,شقة,1,230000,103.6,2220.0772
16586326,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/2,3/29/2022,زراعي,شقة,1,200000,95.41,2096.2163
