ref_num,area,city,district,Mukatat,piece_num,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
19357252.0,المنطقة الشرقية,العيون,منسوبى التعليم,4/161,138/أ,سكني,أرض,1.0,420000.0,455.5,922.06
19369074.0,المنطقة الشرقية,العيون,منسوبى التعليم,4/161,184/د,سكني,أرض,1.0,170000.0,455.5,373.22
19368804.0,المنطقة الشرقية,القطيف,ابو معن,Nov-42,110/ج,سكني,أرض,1.0,300000.0,392.0,765.31
19361386.0,المنطقة الشرقية,القطيف,تاروت,25,6,سكني,أرض,1.0,288000.0,288.0,1000.0
19368560.0,المنطقة الشرقية,القطيف,دانة الرامس,376/3,1417/1,سكني,أرض,1.0,1200000.0,500.0,2400.0
19368414.0,المنطقة الشرقية,القطيف,دانة الرامس,376/3,99,سكني,أرض,1.0,1665664.0,640.64,2600.0
19359876.0,المنطقة الشرقية,القطيف,حي/أخرى,ش/ق/1132,16,سكني,أرض,1.0,1055000.0,550.0,1918.18
19365867.0,المنطقة الشرقية,القطيف,سيهات,5/130,1/1,زراعي,شقة,1.0,300000.0,255.94,1172.15
19365931.0,المنطقة الشرقية,القطيف,سيهات,5/130,1/أ,زراعي,شقة,1.0,300000.0,707.81,423.84
19366015.0,المنطقة الشرقية,القطيف,سيهات,5/130,1/أ,زراعي,شقة,1.0,150000.0,116.21,1290.77
19365960.0,المنطقة الشرقية,القطيف,سيهات,5/130,2/1,زراعي,شقة,1.0,300000.0,256.86,1167.95
19366487.0,المنطقة الشرقية,القطيف,سيهات,5/130,2/أ,زراعي,شقة,1.0,150000.0,73.75,2033.9
19365581.0,المنطقة الشرقية,القطيف,سيهات,5/130,3/1,زراعي,شقة,1.0,300000.0,273.65,1096.29
19366062.0,المنطقة الشرقية,القطيف,سيهات,5/130,4/أ,زراعي,شقة,1.0,150000.0,101.7,1474.93
19366556.0,المنطقة الشرقية,القطيف,سيهات,5/130,5/أ,زراعي,شقة,1.0,150000.0,101.39,1479.44
19365676.0,المنطقة الشرقية,القطيف,سيهات,5/130,6/أ,زراعي,شقة,1.0,150000.0,101.71,1474.78
19365785.0,المنطقة الشرقية,القطيف,سيهات,5/130,7/أ,زراعي,شقة,1.0,150000.0,96.65,1551.99
19361104.0,المنطقة الشرقية,القطيف,حي/أخرى,أخرى,2/أ,زراعي,شقة,1.0,250000.0,146.23,1709.64
19356564.0,المنطقة الشرقية,القطيف,حي/أخرى,3/713,472,سكني,أرض,1.0,630000.0,720.0,875.0
19357015.0,المنطقة الشرقية,النعيريه,العزيزية,Oct-62,177/أ,سكني,أرض,1.0,225000.0,500.0,450.0
19366026.0,المنطقة الشرقية,النعيريه,حي/أخرى,أخرى,د113,سكني,أرض,1.0,300000.0,500.0,600.0
19357707.0,المنطقة الشرقية,حرض,4/ 236,2ج,268,سكني,أرض,1.0,20000.0,500.0,40.0
19361804.0,المنطقة الشرقية,حفر الباطن,121/ ح,أخرى,171,سكني,أرض,1.0,30000.0,630.0,47.62
19363792.0,المنطقة الشرقية,حفر الباطن,الباطن,9/118,17/أ,تجاري,أرض,1.0,50000.0,420.0,119.05
19362162.0,المنطقة الشرقية,حفر الباطن,الخالدية,35,24,تجاري,أرض,1.0,200000.0,500.0,400.0
19364085.0,المنطقة الشرقية,حفر الباطن,الخالدية,Sep-45,1,سكني,أرض,1.0,265000.0,375.0,706.67
19351177.0,المنطقة الشرقية,حفر الباطن,الربوة,9/148,161,سكني,أرض,1.0,713807.0,400.0,1784.52
19364025.0,المنطقة الشرقية,حفر الباطن,الربوة,9/148,161,سكني,أرض,1.0,200000.0,400.0,500.0
19363635.0,المنطقة الشرقية,حفر الباطن,الربوة,9/154,104,سكني,أرض,1.0,400000.0,625.0,640.0
19361600.0,المنطقة الشرقية,حفر الباطن,الروضة,18/26,92,سكني,أرض,1.0,50000.0,400.0,125.0
19361047.0,المنطقة الشرقية,حفر الباطن,السلمانية,121/ح,1561,سكني,أرض,1.0,10000.0,660.0,15.15
19363806.0,المنطقة الشرقية,حفر الباطن,السليمانية,9/133,148,سكني,أرض,1.0,30000.0,400.0,75.0
19358725.0,المنطقة الشرقية,حفر الباطن,السليمانية,Sep-92,351,سكني,أرض,1.0,100000.0,500.0,200.0
19361122.0,المنطقة الشرقية,حفر الباطن,الشفا,18/22,212,سكني,أرض,1.0,30000.0,400.0,75.0
19356160.0,المنطقة الشرقية,حفر الباطن,الشفا,18/22,297,تجاري,أرض,1.0,40000.0,500.0,80.0
19362215.0,المنطقة الشرقية,حفر الباطن,الشفاء,73/ح,325,سكني,أرض,1.0,150000.0,750.0,200.0
19362487.0,المنطقة الشرقية,حفر الباطن,الشفاء,73/ح,327,سكني,أرض,1.0,150000.0,750.0,200.0
19366622.0,المنطقة الشرقية,حفر الباطن,النخيل,111/ح,753,سكني,أرض,1.0,900000.0,726.0,1239.67
19364818.0,المنطقة الشرقية,حفر الباطن,الوادى,9/158,168,سكني,أرض,1.0,30000.0,440.0,68.18
19364463.0,المنطقة الشرقية,حفر الباطن,الوادى,9/158,7,تجاري,أرض,1.0,100000.0,600.0,166.67
19360323.0,المنطقة الشرقية,حفر الباطن,حي/أخرى,Sep-89,73,سكني,أرض,1.0,100000.0,380.0,263.16
19358971.0,المنطقة الشرقية,قرية العليا,حي/أخرى,Sep-42,173,سكني,أرض,1.0,10000.0,400.0,25.0
19341110.0,المنطقة الشرقية,قرية العليا,اللهابه,ش ع 64,314,سكني,أرض,1.0,50000.0,910.0,54.95
19366615.0,المنطقة الشرقية,قرية العليا,المروج,Oct-68,96,سكني,أرض,1.0,60000.0,400.0,150.0
19361997.0,منطقة عسير,ابها,المحالة مدينة سلطان,744/1416هـ/ع/1,2492,زراعي,شقة,1.0,500000.0,486.98,1026.74
19353604.0,منطقة عسير,ابها,حي/أخرى,718/1416هـ/ج/1,4,سكني,شقة,1.0,204514.0,248.5,822.99
19360094.0,منطقة عسير,ابها,حي/أخرى,1014/1424هـ/ع/1,143,سكني,أرض,1.0,850000.0,600.0,1416.67
19361265.0,منطقة عسير,ابها,حي/أخرى,576/1412هـ/ج/1,123,سكني,أرض,1.0,100000.0,543.0,184.16
19361246.0,منطقة عسير,ابها,حي/أخرى,576/1412هـ/ج/1,127,تجاري,أرض,1.0,100000.0,631.0,158.48
19361329.0,منطقة عسير,ابها,حي/أخرى,576/1412هـ/ج/1,131,سكني,أرض,1.0,100000.0,491.0,203.67
19365201.0,منطقة عسير,ابها,حي/أخرى,969/1423هـ/ع/1,2,تجاري,شقة,1.0,545000.0,179.89,3029.63
19362881.0,منطقة عسير,ابها,حي/أخرى,1180/1428/ع/1,597,سكني,أرض,1.0,100000.0,650.0,153.85
19364810.0,منطقة عسير,ابها,لعصان,1145/1427/ع/1,2/1,زراعي,شقة,1.0,600000.0,190.32,3152.59
19364347.0,منطقة عسير,ابها,حي/أخرى,729/1416/ج/1,356,سكني,أرض,1.0,240000.0,800.0,300.0
19356903.0,منطقة عسير,بلقرن,حي/أخرى,أخرى,214,سكني,أرض,1.0,200000.0,700.0,285.71
19344457.0,منطقة عسير,بلقرن,حي/أخرى,326/1439/ع/11,72,سكني,أرض,1.0,50000.0,677.5,73.8
19362624.0,منطقة عسير,بلقرن,حي/أخرى,111,67أ,زراعي,أرض زراعية,1.0,10000.0,1200.0,8.33
19362988.0,منطقة عسير,تثليت,التعاون 1,52/1418/ع/9,233,تجاري,أرض,1.0,50000.0,650.0,76.92
19349393.0,منطقة عسير,خميس مشيط,حي/أخرى,أخرى,102,زراعي,أرض زراعية,1.0,30000.0,15000.0,2.0
19333571.0,منطقة عسير,خميس مشيط,حي/أخرى,أخرى,455,سكني,أرض,1.0,30000.0,900.0,33.33
19308220.0,منطقة عسير,خميس مشيط,أخرى,أخرى,خ خ,سكني,أرض,1.0,80000.0,1078.0,74.21
19359328.0,منطقة عسير,خميس مشيط,شرق ذهبان,703/1424/ع/2,187,سكني,أرض,1.0,484552.0,538.5,899.82
19350719.0,منطقة عسير,خميس مشيط,حي/أخرى,689/1423/ع/2,3,سكني,أرض,1.0,350000.0,720.21,485.97
19358797.0,منطقة عسير,خميس مشيط,حي/أخرى,115/1400/ج/2,566,سكني,أرض,1.0,100000.0,425.0,235.29
19361097.0,منطقة عسير,خميس مشيط,حي/أخرى,أخرى,265,سكني,أرض,1.0,300000.0,465.0,645.16
19362851.0,منطقة عسير,محايل عسير,البناء,110/1421/ع/8,341,سكني,أرض,1.0,50000.0,600.0,83.33
19366700.0,منطقة عسير,محايل عسير,حي/أخرى,16/1414/ج/19,564,سكني,أرض,1.0,20000.0,700.0,28.57
19356654.0,منطقة عسير,محايل عسير,خبت ال حجرى,10/1412/ج/19,586,سكني,أرض,1.0,145000.0,638.0,227.27
19359040.0,منطقة تبوك,تبوك,البوادى,545/38/ت,1676,تجاري,أرض,1.0,1747104.0,640.0,2729.85
19352297.0,منطقة تبوك,تبوك,التعاون,ت/ت/96,2024,سكني,أرض,1.0,400000.0,625.5,639.49
19352121.0,منطقة تبوك,تبوك,التعاون,ت/ت/96,2026,سكني,أرض,1.0,425000.0,630.0,674.6
19360788.0,منطقة تبوك,تبوك,الجامعة,ت/ت/405,1141,سكني,أرض,1.0,200000.0,1080.0,185.19
19357153.0,منطقة تبوك,تبوك,الجامعة,ت/ت/405,584/أ,سكني,أرض,1.0,100000.0,560.0,178.57
19360319.0,منطقة تبوك,تبوك,حي/أخرى,157/38/ت,754,سكني,أرض,1.0,800000.0,1165.96,686.13
19368455.0,منطقة تبوك,تبوك,الربوه,89,31,تجاري,أرض,1.0,50000.0,870.5,57.44
19362646.0,منطقة تبوك,تبوك,الريان,ت/ت/15,1365,سكني,أرض,1.0,1000000.0,598.34,1671.29
19351292.0,منطقة تبوك,تبوك,حي/أخرى,27/5/ت,59/ع,سكني,أرض,1.0,900000.0,1000.0,900.0
19362419.0,منطقة تبوك,تبوك,المخطط السكنى رقم 2 شمال الجامعة,ت/ت/570,528,سكني,أرض,1.0,100000.0,509.99,196.08
19362256.0,منطقة تبوك,تبوك,المخطط السكنى رقم 2 شمال الجامعة,ت/ت/570,542,سكني,أرض,1.0,100000.0,509.99,196.08
19360707.0,منطقة تبوك,تبوك,المروج 2,ت/ت/48,1,سكني,شقة,1.0,350000.0,178.33,1962.65
19354450.0,منطقة تبوك,تبوك,النهضة,27/25/ت,1828,تجاري,أرض,1.0,1000000.0,412.0,2427.18
19368818.0,منطقة تبوك,تبوك,الورود,ت/2/400,1/1,زراعي,شقة,1.0,795000.0,322.2,2467.41
19362751.0,منطقة تبوك,تبوك,اليرموك,546/38/ت,1/أ,زراعي,شقة,1.0,589000.0,162.22,3630.87
19364557.0,منطقة تبوك,تبوك,حي/أخرى,ت/ت/104,206,سكني,أرض,1.0,1075000.0,594.0,1809.76
19362151.0,منطقة تبوك,تيماء,الرحمانية,123,62,سكني,أرض,1.0,20000.0,600.0,33.33
19361737.0,منطقة تبوك,حقل,الريان,77/ت/ح,178,تجاري,أرض,1.0,325000.0,623.15,521.54
19361492.0,منطقة تبوك,ضباء,الضاحية,49/11/ض,1933,سكني,أرض,1.0,30000.0,400.0,75.0
19356982.0,منطقة حائل,الشنان,393 مخطط العدوه,أخرى,508,تجاري,أرض,1.0,20000.0,1050.0,19.05
19357289.0,منطقة حائل,الشنان,572 مخطط طابه,أخرى,219,تجاري,أرض,1.0,20000.0,875.0,22.86
19364812.0,منطقة حائل,الشنان,أخرى,أخرى,618,سكني,أرض,1.0,117000.0,750.0,156.0
19357017.0,منطقة حائل,الشنان,حي/أخرى,أخرى,201,سكني,أرض,1.0,20000.0,1131.5,17.68
19363484.0,منطقة حائل,الشنان,حي/أخرى,أخرى,201,سكني,أرض,1.0,28500.0,1131.5,25.19
19365962.0,منطقة حائل,الشنان,ح ش م 1474,أخرى,190,سكني,أرض,1.0,10000.0,540.0,18.52
19365995.0,منطقة حائل,الشنان,ح ش م 1474,أخرى,192,سكني,أرض,1.0,10000.0,540.0,18.52
19360750.0,منطقة حائل,بقعاء,حي/أخرى,أخرى,42,سكني,أرض,1.0,20000.0,547.8,36.51
19359590.0,منطقة حائل,بقعاء,002673/ 0802/ 0801,أخرى,25,سكني,أرض,1.0,10000.0,852.37,11.73
19357463.0,منطقة حائل,بقعاء,أخرى,أخرى,85,سكني,أرض,1.0,38000.0,792.0,47.98
19362134.0,منطقة حائل,حائل,2020/ س,أخرى,1204,سكني,أرض,1.0,200000.0,600.0,333.33
19364007.0,منطقة حائل,حائل,2020/ س,أخرى,1210,سكني,أرض,1.0,30000.0,800.0,37.5
19363188.0,منطقة حائل,حائل,2020/ س,أخرى,1387,سكني,أرض,1.0,50000.0,595.5,83.96
19366520.0,منطقة حائل,حائل,2020/ س,أخرى,223,سكني,أرض,1.0,30000.0,564.61,53.13
19365043.0,منطقة حائل,حائل,2020/ س,أخرى,240,سكني,أرض,1.0,80000.0,627.0,127.59
19365273.0,منطقة حائل,حائل,2020/ س,أخرى,291,سكني,أرض,1.0,20000.0,598.5,33.42
19368581.0,منطقة حائل,حائل,2020/ س,أخرى,36,سكني,أرض,1.0,30000.0,600.0,50.0
19366588.0,منطقة حائل,حائل,2020/ س,أخرى,7,سكني,أرض,1.0,85000.0,630.0,134.92
19368646.0,منطقة حائل,حائل,2020/ س,أخرى,740,سكني,أرض,1.0,40000.0,800.0,50.0
19365261.0,منطقة حائل,حائل,2020/ س,أخرى,761,سكني,أرض,1.0,50000.0,601.15,83.17
19361576.0,منطقة حائل,حائل,حي/أخرى,2555,1227/1,سكني,أرض,1.0,150000.0,386.87,387.73
19361851.0,منطقة حائل,حائل,حي/أخرى,74/ج,368,سكني,أرض,1.0,135000.0,320.0,421.88
19366673.0,منطقة حائل,حائل,الرصف,940,2291,سكني,أرض,1.0,430000.0,680.0,632.35
19366537.0,منطقة حائل,حائل,السويفله,2728,168,سكني,أرض,1.0,80000.0,328.31,243.67
19366523.0,منطقة حائل,حائل,السويفله,2728,170,سكني,أرض,1.0,80000.0,328.6,243.46
19362154.0,منطقة حائل,حائل,السويفله,383,117,سكني,أرض,1.0,100000.0,400.0,250.0
19357354.0,منطقة حائل,حائل,الشمالى,1341,604,سكني,أرض,1.0,34000.0,912.23,37.27
19352701.0,منطقة حائل,حائل,الشمالى,1341,619,سكني,أرض,1.0,50000.0,840.0,59.52
19365069.0,منطقة حائل,حائل,القاعد,1280,976/1,سكني,أرض,1.0,50000.0,375.0,133.33
19363394.0,منطقة حائل,حائل,القاعد,441,22/1,تجاري,أرض,1.0,80000.0,490.0,163.27
19366660.0,منطقة حائل,حائل,المدائن,2020,2930,سكني,أرض,1.0,50000.0,619.98,80.65
19365297.0,منطقة حائل,حائل,المدائن,2020,4610,سكني,أرض,1.0,40000.0,587.49,68.09
19362767.0,منطقة حائل,حائل,المدائن,2020,5458,سكني,أرض,1.0,170000.0,600.0,283.33
19357935.0,منطقة حائل,حائل,المدائن,2020,6448/2,سكني,أرض,1.0,40000.0,315.0,126.98
19355861.0,منطقة حائل,حائل,المدائن,2020,6864,تجاري,أرض,1.0,50000.0,716.66,69.77
19361056.0,منطقة حائل,حائل,حي/أخرى,866,820,تجاري,أرض,1.0,1634000.0,1634.64,999.61
19362147.0,منطقة حائل,حائل,ضاحية الملك فهد,فئة/ب,140/ب,سكني,أرض,1.0,200000.0,687.5,290.91
19363065.0,منطقة حائل,حائل,مدينة القاعد,1280,408,سكني,أرض,1.0,141000.0,745.5,189.13
19366695.0,منطقة حائل,حائل,مشروع اسكان حائل,3011,1117,سكني,أرض,1.0,30000.0,642.88,46.67
19354440.0,منطقة حائل,حائل,مشروع اسكان حائل,3011,1746,سكني,أرض,1.0,100000.0,500.0,200.0
19355730.0,منطقة الحدود الشمالية,رفحاء,حي/أخرى,أخرى,482,سكني,أرض,1.0,100000.0,726.0,137.74
19364339.0,منطقة الحدود الشمالية,طريف,المنتزة,10/ط/د/1439,121,سكني,أرض,1.0,200000.0,914.96,218.59
19365773.0,منطقة الحدود الشمالية,عرعر,الروابى,8/ظ/ع/1427,978/ب,تجاري,أرض,1.0,40000.0,759.0,52.7
19362548.0,منطقة الحدود الشمالية,عرعر,الفيصليه,7,53,سكني,أرض,1.0,50000.0,400.0,125.0
19365225.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,158/د,سكني,أرض,1.0,228655.0,647.05,353.38
19365513.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,159/د,سكني,أرض,1.0,195696.0,552.87,353.96
19365312.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,160/د,سكني,أرض,1.0,224945.0,642.7,350.0
19365213.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,161/د,سكني,أرض,1.0,199427.0,568.9,350.55
19365459.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,162/د,سكني,أرض,1.0,212188.0,606.25,350.0
19365396.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,163/د,سكني,أرض,1.0,212188.0,606.23,350.01
19364532.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,164/د,سكني,أرض,1.0,212188.0,606.25,350.0
19365090.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,70/د,سكني,أرض,1.0,206213.0,592.92,347.79
19364786.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,71/د,سكني,أرض,1.0,222362.0,628.61,353.74
19364490.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,72/د,سكني,أرض,1.0,218750.0,625.0,350.0
19364853.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,73/د,سكني,أرض,1.0,219307.0,625.0,350.89
19364471.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,74/د,سكني,أرض,1.0,236250.0,675.0,350.0
19364092.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,75/د,سكني,أرض,1.0,237297.0,675.0,351.55
